condition,condition_label,material,burst_kHz,volume_ml,is_reactor_volume,reactor_volume_ml,concentration_mM,equivalents_per_ion,negative_charge_equivalent_rate_per_s,negative_charge_equivalent_rate_ci_low_per_s,negative_charge_equivalent_rate_ci_high_per_s,minutes_per_ion_equivalent,minutes_per_ion_equivalent_ci_low,minutes_per_ion_equivalent_ci_high,interpretation,source_rate_reportable,source_rate_evidence_tier,assumptions
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,0.6000000000000001,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,0.8384334874980178,0.8314359799543438,0.844597354577031,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,0.65,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,0.9083029447895192,0.9007223116172057,0.9149804674584502,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,0.7000000000000001,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,0.9781724020810207,0.9700086432800678,0.9853635803398695,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,0.75,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,1.0480418593725223,1.0392949749429297,1.0557466932212887,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,0.8,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,1.1179113166640238,1.1085813066057917,1.1261298061027079,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,0.8500000000000001,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,1.1877807739555253,1.1778676382686537,1.1965129189841273,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,0.9,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,1.2576502312470268,1.2471539699315157,1.2668960318655464,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,0.9500000000000001,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,1.327519688538528,1.3164403015943775,1.3372791447469656,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,1.0,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,1.3973891458300296,1.3857266332572395,1.4076622576283848,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,1.05,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,1.4672586031215311,1.4550129649201016,1.4780453705098042,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,1.1,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,1.5371280604130326,1.5242992965829636,1.5484284833912234,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,1.1500000000000001,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,1.6069975177045341,1.5935856282458256,1.6188115962726428,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,1.2000000000000002,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,1.6768669749960357,1.6628719599086876,1.689194709154062,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,1.25,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,1.746736432287537,1.7321582915715492,1.759577822035481,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,1.3,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,1.8166058895790385,1.8014446232344115,1.8299609349169004,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,1.35,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,1.8864753468705402,1.8707309548972735,1.9003440477983198,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,1.4000000000000001,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,1.9563448041620415,1.9400172865601355,1.970727160679739,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,1.4500000000000002,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,2.0262142614535428,2.0093036182229973,2.041110273561158,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,1.5,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,2.0960837187450445,2.0785899498858593,2.1114933864425773,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,1.55,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,2.165953176036546,2.1478762815487213,2.1818764993239963,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,1.6,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,2.2358226333280475,2.2171626132115834,2.2522596122054157,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,1.6500000000000001,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,2.305692090619549,2.2864489448744454,2.322642725086835,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,1.7000000000000002,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,2.3755615479110506,2.3557352765373074,2.3930258379682545,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,1.75,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,2.445431005202552,2.4250216082001694,2.4634089508496735,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,1.8,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,2.5153004624940536,2.4943079398630315,2.533792063731093,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,1.85,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,2.585169919785555,2.563594271525893,2.604175176612512,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,1.9000000000000001,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,2.655039377077056,2.632880603188755,2.6745582894939313,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,1.9500000000000002,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,2.724908834368558,2.7021669348516175,2.7449414023753507,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,2.0,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,2.794778291660059,2.771453266514479,2.8153245152567696,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,2.0500000000000003,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,2.864647748951561,2.840739598177341,2.885707628138189,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,2.1,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,2.9345172062430622,2.910025929840203,2.9560907410196084,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,2.15,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,3.0043866635345635,2.979312261503065,3.0264738539010274,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,2.2,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,3.0742561208260653,3.048598593165927,3.096856966782447,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,2.25,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,3.1441255781175665,3.1178849248287888,3.167240079663866,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,2.3000000000000003,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,3.2139950354090683,3.1871712564916512,3.2376231925452856,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,2.35,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,3.2838644927005696,3.2564575881545132,3.3080063054267046,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,2.4000000000000004,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,3.3537339499920713,3.3257439198173753,3.378389418308124,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,2.45,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,3.4236034072835726,3.395030251480237,3.448772531189543,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,2.5,True,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,3.493472864575074,3.4643165831430984,3.519155644070962,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,2.5500000000000003,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,3.5633423218665756,3.5336029148059613,3.589538756952382,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,2.6,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,3.633211779158077,3.602889246468823,3.6599218698338007,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,2.6500000000000004,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,3.703081236449579,3.6721755781316854,3.7303049827152206,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,2.7,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,3.7729506937410804,3.741461909794547,3.8006880955966396,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,2.75,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,3.8428201510325812,3.810748241457409,3.8710712084780585,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,2.8000000000000003,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,3.912689608324083,3.880034573120271,3.941454321359478,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,2.85,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,3.9825590656155843,3.9493209047831326,4.0118374342408964,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,2.9000000000000004,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,4.0524285229070856,4.018607236445995,4.082220547122316,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,2.95,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,4.122297980198587,4.087893568108856,4.152603660003735,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,3.0,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,4.192167437490089,4.157179899771719,4.222986772885155,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,3.0500000000000003,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,4.26203689478159,4.226466231434581,4.293369885766574,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,3.1,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,4.331906352073092,4.295752563097443,4.363752998647993,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,3.1500000000000004,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,4.401775809364594,4.365038894760305,4.434136111529413,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,3.2,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,4.471645266656095,4.434325226423167,4.504519224410831,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
5mM_Mn_nitrate_in_water_4kHz,"5 mM Mn nitrate, 4 kHz",5mM_Mn_nitrate_in_water,4.0,3.25,False,2.5,5.0,1.0,3.5913050049865984e+16,3.5650956798318708e+16,3.621530042716392e+16,4.541514723947596,4.503611558086028,4.574902337292251,"composition-matched 5 mM Mn-ion inventory; electrical charge-equivalent clock, not chemical conversion",True,exploratory_transferred_model,total_negative_electrical_charge_equivalents; 100_percent_delivery_and_utilization; not_electron_specific; not_a_chemical_yield_prediction
